Gene	Name	Type
ENSECAG00000011503	UROD	protein_coding
ENSECAG00000011504	PRRG2	protein_coding
ENSECAG00000011505	CHD9	protein_coding
ENSECAG00000011508	TRA2A	protein_coding
ENSECAG00000011509	PSMA3	protein_coding
ENSECAG00000011510	OPHN1	protein_coding
ENSECAG00000011511	PGR	protein_coding
ENSECAG00000011512	ENSECAG00000011512	protein_coding
ENSECAG00000011513	FMN2	protein_coding
ENSECAG00000011514	ENSECAG00000011514	protein_coding
ENSECAG00000011515	GADL1	protein_coding
ENSECAG00000011516	PRDM5	protein_coding
ENSECAG00000011517	BICD1	protein_coding
ENSECAG00000011518	RAB14	protein_coding
ENSECAG00000011519	SYPL2	protein_coding
ENSECAG00000011520	SLC6A2	protein_coding
ENSECAG00000011522	CDC23	protein_coding
ENSECAG00000011523	ZNF35	protein_coding
ENSECAG00000011524	CAP2	protein_coding
ENSECAG00000011525	ENSECAG00000011525	protein_coding
ENSECAG00000011526	SLC35B3	protein_coding
ENSECAG00000011527	CASD1	protein_coding
ENSECAG00000011528	ABHD2	protein_coding
ENSECAG00000011529	CLCN1	protein_coding
ENSECAG00000011530	MOV10	protein_coding
ENSECAG00000011531	PEX16	protein_coding
ENSECAG00000011532	ENSECAG00000011532	protein_coding
ENSECAG00000011533	ENSECAG00000011533	protein_coding
ENSECAG00000011534	ENSECAG00000011534	protein_coding
ENSECAG00000011535	KCTD9	protein_coding
ENSECAG00000011537	C1H14orf119	protein_coding
ENSECAG00000011539	CHKA	protein_coding
ENSECAG00000011540	ARMH2	protein_coding
ENSECAG00000011541	PRDX2	protein_coding
ENSECAG00000011545	RNF149	protein_coding
ENSECAG00000011546	ST18	protein_coding
ENSECAG00000011547	ENSECAG00000011547	protein_coding
ENSECAG00000011549	ZNF394	protein_coding
ENSECAG00000011550	CRK	protein_coding
ENSECAG00000011551	KLHL31	protein_coding
ENSECAG00000011552	NUDT2	protein_coding
ENSECAG00000011553	RIPOR2	protein_coding
ENSECAG00000011555	THOC3	protein_coding
ENSECAG00000011558	RITA1	protein_coding
ENSECAG00000011559	RHOBTB1	protein_coding
ENSECAG00000011560	GSTO1	protein_coding
ENSECAG00000011561	HPD	protein_coding
ENSECAG00000011562	SMARCAD1	protein_coding
ENSECAG00000011563	GXYLT1	protein_coding
ENSECAG00000011564	DLG1	protein_coding
ENSECAG00000011565	GMPPA	protein_coding
ENSECAG00000011566	C9orf24	protein_coding
ENSECAG00000011567	UIMC1	protein_coding
ENSECAG00000011568	TRAF4	protein_coding
ENSECAG00000011569	KHDC4	protein_coding
ENSECAG00000011570	PLXNA4	protein_coding
ENSECAG00000011573	DNAH6	protein_coding
ENSECAG00000011574	HDHD5	protein_coding
ENSECAG00000011575	RGS7BP	protein_coding
ENSECAG00000011578	COX6A2	protein_coding
ENSECAG00000011579	ENSECAG00000011579	protein_coding
ENSECAG00000011581	ENSECAG00000011581	protein_coding
ENSECAG00000011582	DLGAP4	protein_coding
ENSECAG00000011588	C2orf80	protein_coding
ENSECAG00000011589	RARS2	protein_coding
ENSECAG00000011590	FHL3	protein_coding
ENSECAG00000011591	SZT2	protein_coding
ENSECAG00000011592	HNMT	protein_coding
ENSECAG00000011593	MEF2A	protein_coding
ENSECAG00000011594	KCND3	protein_coding
ENSECAG00000011596	ENSECAG00000011596	protein_coding
ENSECAG00000011597	CLP1	protein_coding
ENSECAG00000011599	ZC3H18	protein_coding
ENSECAG00000011600	WNT9B	protein_coding
ENSECAG00000011604	AOC2	protein_coding
ENSECAG00000011605	UQCC1	protein_coding
ENSECAG00000011606	TMIGD2	protein_coding
ENSECAG00000011607	C8H22orf31	protein_coding
ENSECAG00000011608	ASPSCR1	protein_coding
ENSECAG00000011609	TIMP4	protein_coding
ENSECAG00000011611	ZNF197	protein_coding
ENSECAG00000011612	SRRM2	protein_coding
ENSECAG00000011613	ORAI2	protein_coding
ENSECAG00000011614	EDEM2	protein_coding
ENSECAG00000011615	GALNTL6	protein_coding
ENSECAG00000011616	CNGA4	protein_coding
ENSECAG00000011617	CYB561	protein_coding
ENSECAG00000011618	EDN1	protein_coding
ENSECAG00000011619	TOGARAM1	protein_coding
ENSECAG00000011620	DRD1	protein_coding
ENSECAG00000011621	NAT10	protein_coding
ENSECAG00000011622	MTERF4	protein_coding
ENSECAG00000011623	ZW10	protein_coding
ENSECAG00000011624	ENSECAG00000011624	protein_coding
ENSECAG00000011626	S1PR1	protein_coding
ENSECAG00000011627	ENPP6	protein_coding
ENSECAG00000011628	HOXB1	protein_coding
ENSECAG00000011629	RGS13	protein_coding
ENSECAG00000011630	FBXO5	protein_coding
ENSECAG00000011631	EPHB2	protein_coding
ENSECAG00000011632	SNX30	protein_coding
ENSECAG00000011633	YIPF1	protein_coding
ENSECAG00000011634	TMEM129	protein_coding
ENSECAG00000011637	SLC1A5	protein_coding
ENSECAG00000011638	EHD1	protein_coding
ENSECAG00000011639	EXOSC10	protein_coding
ENSECAG00000011640	ZNF296	protein_coding
ENSECAG00000011641	TVP23A	protein_coding
ENSECAG00000011642	RNF180	protein_coding
ENSECAG00000011643	KLK1E2	protein_coding
ENSECAG00000011645	GUCY2D	protein_coding
ENSECAG00000011647	GMIP	protein_coding
ENSECAG00000011648	ZDHHC5	protein_coding
ENSECAG00000011649	IRS4	protein_coding
ENSECAG00000011650	BLVRA	protein_coding
ENSECAG00000011651	ICA1	protein_coding
ENSECAG00000011652	PABPN1	protein_coding
ENSECAG00000011653	ADRA1B	protein_coding
ENSECAG00000011655	PCM1	protein_coding
ENSECAG00000011656	DPH5	protein_coding
ENSECAG00000011657	HEXB	protein_coding
ENSECAG00000011658	FAM135A	protein_coding
ENSECAG00000011659	KIAA1549	protein_coding
ENSECAG00000011660	CD1C	protein_coding
ENSECAG00000011661	NSD2	protein_coding
ENSECAG00000011662	STX6	protein_coding
ENSECAG00000011663	NPTX1	protein_coding
ENSECAG00000011664	PRKAR2B	protein_coding
ENSECAG00000011667	PACSIN2	protein_coding
ENSECAG00000011668	SLC30A3	protein_coding
ENSECAG00000011669	TNN	protein_coding
ENSECAG00000011670	RPL13	protein_coding
ENSECAG00000011671	TGFB1	protein_coding
ENSECAG00000011673	ENSECAG00000011673	protein_coding
ENSECAG00000011674	PGLYRP4	protein_coding
ENSECAG00000011675	MYMK	protein_coding
ENSECAG00000011676	PGPEP1	protein_coding
ENSECAG00000011678	TCF12	protein_coding
ENSECAG00000011679	TALDO1	protein_coding
ENSECAG00000011680	TBC1D19	protein_coding
ENSECAG00000011681	NDUFS5	protein_coding
ENSECAG00000011682	PPFIA2	protein_coding
ENSECAG00000011683	MCRS1	protein_coding
ENSECAG00000011684	SLC5A9	protein_coding
ENSECAG00000011685	ENSECAG00000011685	protein_coding
ENSECAG00000011686	ACVR1B	protein_coding
ENSECAG00000011687	UBE2F	protein_coding
ENSECAG00000011688	TRIOBP	protein_coding
ENSECAG00000011689	SLBP	protein_coding
ENSECAG00000011690	NME7	protein_coding
ENSECAG00000011691	ERP27	protein_coding
ENSECAG00000011693	MRPL34	protein_coding
ENSECAG00000011694	ZNRF3	protein_coding
ENSECAG00000011695	TARBP2	protein_coding
ENSECAG00000011696	MYCBP2	protein_coding
ENSECAG00000011697	TMCC3	protein_coding
ENSECAG00000011699	TAS1R1	protein_coding
ENSECAG00000011700	PLCB3	protein_coding
ENSECAG00000011702	GATD1	protein_coding
ENSECAG00000011703	STYK1	protein_coding
ENSECAG00000011704	TNFAIP2	protein_coding
ENSECAG00000011706	DENND6A	protein_coding
ENSECAG00000011708	GAREM1	protein_coding
ENSECAG00000011711	SUSD6	protein_coding
ENSECAG00000011712	C21H5orf22	protein_coding
ENSECAG00000011713	C13H7orf26	protein_coding
ENSECAG00000011714	ENSECAG00000011714	TR_V_gene
ENSECAG00000011716	SLC27A4	protein_coding
ENSECAG00000011717	UBAC1	protein_coding
ENSECAG00000011718	ENSECAG00000011718	protein_coding
ENSECAG00000011719	MMRN1	protein_coding
ENSECAG00000011720	METTL7B	protein_coding
ENSECAG00000011721	JARID2	protein_coding
ENSECAG00000011722	COX4I1	protein_coding
ENSECAG00000011723	NAP1L3	protein_coding
ENSECAG00000011724	ADCY10	protein_coding
ENSECAG00000011725	ZNF214	protein_coding
ENSECAG00000011726	EIF2AK2	protein_coding
ENSECAG00000011727	RNASE4	protein_coding
ENSECAG00000011728	PYGL	protein_coding
ENSECAG00000011729	ST6GAL2	protein_coding
ENSECAG00000011730	ARR3	protein_coding
ENSECAG00000011731	HORMAD1	protein_coding
ENSECAG00000011732	OXLD1	protein_coding
ENSECAG00000011733	RNASE6	protein_coding
ENSECAG00000011734	TRPV4	protein_coding
ENSECAG00000011735	ITGA7	protein_coding
ENSECAG00000011738	GET4	protein_coding
ENSECAG00000011739	MMP20	protein_coding
ENSECAG00000011742	DDA1	protein_coding
ENSECAG00000011743	PIGS	protein_coding
ENSECAG00000011744	SBSPON	protein_coding
ENSECAG00000011745	ENSECAG00000011745	protein_coding
ENSECAG00000011746	PLK3	protein_coding
ENSECAG00000011747	BCL7A	protein_coding
ENSECAG00000011748	NLRP14	protein_coding
ENSECAG00000011749	MSX2	protein_coding
ENSECAG00000011750	ROPN1L	protein_coding
ENSECAG00000011751	CUL9	protein_coding
ENSECAG00000011752	ATG14	protein_coding
ENSECAG00000011753	SESTD1	protein_coding
ENSECAG00000011754	RPIA	protein_coding
ENSECAG00000011755	GLYATL3	protein_coding
ENSECAG00000011756	FBXW11	protein_coding
ENSECAG00000011758	SDHB	protein_coding
ENSECAG00000011760	RGS6	protein_coding
ENSECAG00000011761	CHD6	protein_coding
ENSECAG00000011762	BTNL9	protein_coding
ENSECAG00000011763	AHSA1	protein_coding
ENSECAG00000011764	UBE4A	protein_coding
ENSECAG00000011765	C1QBP	protein_coding
ENSECAG00000011766	FOXH1	protein_coding
ENSECAG00000011767	KRI1	protein_coding
ENSECAG00000011768	BZW1	protein_coding
ENSECAG00000011770	SYTL3	protein_coding
ENSECAG00000011771	GSTT4	protein_coding
ENSECAG00000011773	TMEM33	protein_coding
ENSECAG00000011774	APCDD1	protein_coding
ENSECAG00000011776	MX1	protein_coding
ENSECAG00000011777	NT5C3A	protein_coding
ENSECAG00000011778	C7H11orf58	protein_coding
ENSECAG00000011779	ARID3A	protein_coding
ENSECAG00000011781	ANKK1	protein_coding
ENSECAG00000011782	RPS29	protein_coding
ENSECAG00000011783	PDS5A	protein_coding
ENSECAG00000011785	PASK	protein_coding
ENSECAG00000011786	PPWD1	protein_coding
ENSECAG00000011787	DEFA1	protein_coding
ENSECAG00000011788	CDC45	protein_coding
ENSECAG00000011789	RPAIN	protein_coding
ENSECAG00000011790	FAP	protein_coding
ENSECAG00000011791	ENSECAG00000011791	protein_coding
ENSECAG00000011792	SPTB	protein_coding
ENSECAG00000011794	C20H6orf141	protein_coding
ENSECAG00000011795	OSGEPL1	protein_coding
ENSECAG00000011797	SOD2	protein_coding
ENSECAG00000011804	ENSECAG00000011804	protein_coding
ENSECAG00000011805	DAZAP1	protein_coding
ENSECAG00000011806	KCNAB2	protein_coding
ENSECAG00000011807	RAF1	protein_coding
ENSECAG00000011808	SLC25A22	protein_coding
ENSECAG00000011809	RBM15B	protein_coding
ENSECAG00000011813	CNBD2	protein_coding
ENSECAG00000011814	LY6G5C	protein_coding
ENSECAG00000011815	NTRK2	protein_coding
ENSECAG00000011816	TMEM45A	protein_coding
ENSECAG00000011818	BCKDK	protein_coding
ENSECAG00000011819	SNX14	protein_coding
ENSECAG00000011822	SPTLC3	protein_coding
ENSECAG00000011823	ENSECAG00000011823	protein_coding
ENSECAG00000011824	ENSECAG00000011824	protein_coding
ENSECAG00000011826	ATP5IF1	protein_coding
ENSECAG00000011827	SBNO2	protein_coding
ENSECAG00000011828	MORC4	protein_coding
ENSECAG00000011829	PID1	protein_coding
ENSECAG00000011830	UTP4	protein_coding
ENSECAG00000011831	INTU	protein_coding
ENSECAG00000011833	ENSECAG00000011833	protein_coding
ENSECAG00000011834	TIMP2	protein_coding
ENSECAG00000011835	PSMA5	protein_coding
ENSECAG00000011836	TTC27	protein_coding
ENSECAG00000011837	SH3BGRL3	protein_coding
ENSECAG00000011838	CACNA1B	protein_coding
ENSECAG00000011841	FAM174A	protein_coding
ENSECAG00000011842	PTPN5	protein_coding
ENSECAG00000011844	DIAPH2	protein_coding
ENSECAG00000011845	CXCL13	protein_coding
ENSECAG00000011846	RTN4	protein_coding
ENSECAG00000011848	PLEKHA7	protein_coding
ENSECAG00000011851	MID2	protein_coding
ENSECAG00000011852	ALDH4A1	protein_coding
ENSECAG00000011854	ENSECAG00000011854	protein_coding
ENSECAG00000011855	DPH7	protein_coding
ENSECAG00000011856	SPIRE2	protein_coding
ENSECAG00000011858	UBE2V1	protein_coding
ENSECAG00000011859	SERPINA7	protein_coding
ENSECAG00000011860	TCAP	protein_coding
ENSECAG00000011861	CFAP20DC	protein_coding
ENSECAG00000011862	C7H11orf1	protein_coding
ENSECAG00000011864	ARHGAP9	protein_coding
ENSECAG00000011865	CTDSPL2	protein_coding
ENSECAG00000011866	KRT72	protein_coding
ENSECAG00000011870	PYM1	protein_coding
ENSECAG00000011871	DNER	protein_coding
ENSECAG00000011873	TOM1	protein_coding
ENSECAG00000011874	FBLIM1	protein_coding
ENSECAG00000011876	ZNF565	protein_coding
ENSECAG00000011878	DTL	protein_coding
ENSECAG00000011880	TRIML1	protein_coding
ENSECAG00000011881	TRAPPC6B	protein_coding
ENSECAG00000011882	THOP1	protein_coding
ENSECAG00000011884	PGLYRP3	protein_coding
ENSECAG00000011885	TJP3	protein_coding
ENSECAG00000011887	ADAMTSL2	protein_coding
ENSECAG00000011889	USPL1	protein_coding
ENSECAG00000011890	ARHGAP30	protein_coding
ENSECAG00000011891	NTN4	protein_coding
ENSECAG00000011892	ZNF582	protein_coding
ENSECAG00000011893	CNTNAP4	protein_coding
ENSECAG00000011894	TERF1	protein_coding
ENSECAG00000011895	ILT11B	protein_coding
ENSECAG00000011896	FBXL17	protein_coding
ENSECAG00000011897	CHRDL2	protein_coding
ENSECAG00000011898	SPEF2	protein_coding
ENSECAG00000011899	PNN	protein_coding
ENSECAG00000011900	KCNQ5	protein_coding
ENSECAG00000011901	UNC5D	protein_coding
ENSECAG00000011903	ELSPBP1	protein_coding
ENSECAG00000011905	SHANK3	protein_coding
ENSECAG00000011907	C10H19orf54	protein_coding
ENSECAG00000011908	ACCSL	protein_coding
ENSECAG00000011911	DUSP3	protein_coding
ENSECAG00000011912	RAB36	protein_coding
ENSECAG00000011913	DEFB128	protein_coding
ENSECAG00000011914	ARHGEF6	protein_coding
ENSECAG00000011916	ANKEF1	protein_coding
ENSECAG00000011917	DOCK8	protein_coding
ENSECAG00000011918	ENSECAG00000011918	protein_coding
ENSECAG00000011919	DLK2	protein_coding
ENSECAG00000011920	ALG2	protein_coding
ENSECAG00000011921	CASKIN2	protein_coding
ENSECAG00000011922	TMBIM1	protein_coding
ENSECAG00000011923	ATMIN	protein_coding
ENSECAG00000011924	CCDC25	protein_coding
ENSECAG00000011926	CRH	protein_coding
ENSECAG00000011927	ENSECAG00000011927	protein_coding
ENSECAG00000011929	NR4A3	protein_coding
ENSECAG00000011930	ENSECAG00000011930	protein_coding
ENSECAG00000011931	IDH1	protein_coding
ENSECAG00000011932	ACOX2	protein_coding
ENSECAG00000011933	DHX9	protein_coding
ENSECAG00000011934	LGR6	protein_coding
ENSECAG00000011935	SMURF2	protein_coding
ENSECAG00000011938	MANF	protein_coding
ENSECAG00000011939	CLIP2	protein_coding
ENSECAG00000011940	IL1RL2	protein_coding
ENSECAG00000011941	C15H2orf73	protein_coding
ENSECAG00000011942	GLB1	protein_coding
ENSECAG00000011944	SNRPB	protein_coding
ENSECAG00000011947	PRKAB1	protein_coding
ENSECAG00000011948	VEGFD	protein_coding
ENSECAG00000011949	LGR5	protein_coding
ENSECAG00000011951	POMP	protein_coding
ENSECAG00000011952	C9H8orf33	protein_coding
ENSECAG00000011953	TMEM248	protein_coding
ENSECAG00000011954	ATG3	protein_coding
ENSECAG00000011955	PLK5	protein_coding
ENSECAG00000011958	TRMT44	protein_coding
ENSECAG00000011959	VWA5B2	protein_coding
ENSECAG00000011960	DESI1	protein_coding
ENSECAG00000011961	SLC36A2	protein_coding
ENSECAG00000011962	CDS1	protein_coding
ENSECAG00000011964	IL27RA	protein_coding
ENSECAG00000011965	OLR1	protein_coding
ENSECAG00000011966	ZNF217	protein_coding
ENSECAG00000011967	CNOT11	protein_coding
ENSECAG00000011968	DGKA	protein_coding
ENSECAG00000011969	AFF4	protein_coding
ENSECAG00000011971	MGAT4C	protein_coding
ENSECAG00000011972	UBR1	protein_coding
ENSECAG00000011973	SLIT1	protein_coding
ENSECAG00000011975	TMEM147	protein_coding
ENSECAG00000011977	PDE6G	protein_coding
ENSECAG00000011978	LRR1	protein_coding
ENSECAG00000011979	FTCD	protein_coding
ENSECAG00000011980	FNDC9	protein_coding
ENSECAG00000011981	SLC25A43	protein_coding
ENSECAG00000011982	CISD3	protein_coding
ENSECAG00000011983	TRAPPC13	protein_coding
ENSECAG00000011985	NFASC	protein_coding
ENSECAG00000011986	NAPEPLD	protein_coding
ENSECAG00000011987	SGSM1	protein_coding
ENSECAG00000011988	ZNF436	protein_coding
ENSECAG00000011990	TSPAN10	protein_coding
ENSECAG00000011991	LIMA1	protein_coding
ENSECAG00000011992	GID8	protein_coding
ENSECAG00000011993	THBS3	protein_coding
ENSECAG00000011994	CYFIP2	protein_coding
ENSECAG00000011995	FTSJ3	protein_coding
ENSECAG00000011996	ZMYND10	protein_coding
ENSECAG00000011997	ONECUT1	protein_coding
ENSECAG00000011998	ENSECAG00000011998	protein_coding
ENSECAG00000012000	ENSECAG00000012000	protein_coding
ENSECAG00000012002	LRRC8B	protein_coding
ENSECAG00000012004	PIP4P2	protein_coding
ENSECAG00000012006	BCL9L	protein_coding
ENSECAG00000012007	ENSECAG00000012007	protein_coding
ENSECAG00000012008	SH3GL3	protein_coding
ENSECAG00000012009	ENSECAG00000012009	protein_coding
ENSECAG00000012010	NCR3	protein_coding
ENSECAG00000012011	FBN2	protein_coding
ENSECAG00000012012	ENPP5	protein_coding
ENSECAG00000012013	ASCC3	protein_coding
ENSECAG00000012014	TMEM128	protein_coding
ENSECAG00000012016	FAM222B	protein_coding
ENSECAG00000012018	CACNB3	protein_coding
ENSECAG00000012019	SETX	protein_coding
ENSECAG00000012020	MYO1C	protein_coding
ENSECAG00000012021	ST3GAL3	protein_coding
ENSECAG00000012022	PSMB10	protein_coding
ENSECAG00000012023	ENSECAG00000012023	protein_coding
ENSECAG00000012024	TBC1D8	protein_coding
ENSECAG00000012025	ZNF891	protein_coding
ENSECAG00000012027	CACNA1E	protein_coding
ENSECAG00000012028	ZNF354B	protein_coding
ENSECAG00000012029	TBC1D10C	protein_coding
ENSECAG00000012031	DNAAF2	protein_coding
ENSECAG00000012032	KIT	protein_coding
ENSECAG00000012033	THAP5	protein_coding
ENSECAG00000012035	HAUS5	protein_coding
ENSECAG00000012036	PAIP2	protein_coding
ENSECAG00000012037	NCKIPSD	protein_coding
ENSECAG00000012038	C2CD3	protein_coding
ENSECAG00000012040	ST6GALNAC6	protein_coding
ENSECAG00000012041	BEX3	protein_coding
ENSECAG00000012042	ZMYM6	protein_coding
ENSECAG00000012044	PTPDC1	protein_coding
ENSECAG00000012045	WLS	protein_coding
ENSECAG00000012047	ENSECAG00000012047	protein_coding
ENSECAG00000012048	DBNL	protein_coding
ENSECAG00000012049	IGSF5	protein_coding
ENSECAG00000012050	HLCS	protein_coding
ENSECAG00000012053	FBXL16	protein_coding
ENSECAG00000012054	ITSN1	protein_coding
ENSECAG00000012055	FLOT2	protein_coding
ENSECAG00000012056	MLXIP	protein_coding
ENSECAG00000012059	OPLAH	protein_coding
ENSECAG00000012060	MYO3A	protein_coding
ENSECAG00000012061	CES2	protein_coding
ENSECAG00000012062	EFNA5	protein_coding
ENSECAG00000012063	GLRA4	protein_coding
ENSECAG00000012064	CP	protein_coding
ENSECAG00000012066	FBLN5	protein_coding
ENSECAG00000012069	MARCHF6	protein_coding
ENSECAG00000012070	PPM1M	protein_coding
ENSECAG00000012071	TCP11	protein_coding
ENSECAG00000012072	SRC	protein_coding
ENSECAG00000012073	B9D2	protein_coding
ENSECAG00000012075	SH2D3A	protein_coding
ENSECAG00000012077	WDR44	protein_coding
ENSECAG00000012080	AHCYL1	protein_coding
ENSECAG00000012082	MLLT6	protein_coding
ENSECAG00000012083	ATP2A3	protein_coding
ENSECAG00000012085	SWT1	protein_coding
ENSECAG00000012086	NECAB3	protein_coding
ENSECAG00000012087	MOS	protein_coding
ENSECAG00000012089	BRD2	protein_coding
ENSECAG00000012093	NEURL4	protein_coding
ENSECAG00000012094	SCLY	protein_coding
ENSECAG00000012095	AFMID	protein_coding
ENSECAG00000012098	RASSF10	protein_coding
ENSECAG00000012099	CCDC13	protein_coding
ENSECAG00000012102	DNMT3B	protein_coding
ENSECAG00000012103	BEGAIN	protein_coding
ENSECAG00000012104	TNFAIP6	protein_coding
ENSECAG00000012105	IGSF9B	protein_coding
ENSECAG00000012106	SMARCA1	protein_coding
ENSECAG00000012107	CDIPT	protein_coding
ENSECAG00000012108	PPP2R1B	protein_coding
ENSECAG00000012109	SOSTDC1	protein_coding
ENSECAG00000012110	MRPL15	protein_coding
ENSECAG00000012111	ENSECAG00000012111	protein_coding
ENSECAG00000012112	ALOX15B	protein_coding
ENSECAG00000012113	ACP5	protein_coding
ENSECAG00000012114	HSD17B2	protein_coding
ENSECAG00000012115	SEMA3D	protein_coding
ENSECAG00000012116	CARNS1	protein_coding
ENSECAG00000012117	RS1	protein_coding
ENSECAG00000012118	ARNTL	protein_coding
ENSECAG00000012119	C3H4orf36	protein_coding
ENSECAG00000012123	ENSECAG00000012123	protein_coding
ENSECAG00000012124	RAB2A	protein_coding
ENSECAG00000012126	RASAL2	protein_coding
ENSECAG00000012127	UVSSA	protein_coding
ENSECAG00000012128	CD86	protein_coding
ENSECAG00000012130	C22H20orf173	protein_coding
ENSECAG00000012131	SNAI3	protein_coding
ENSECAG00000012132	ENSECAG00000012132	protein_coding
ENSECAG00000012133	VEGFC	protein_coding
ENSECAG00000012134	ASNS	protein_coding
ENSECAG00000012136	DDB1	protein_coding
ENSECAG00000012137	FECH	protein_coding
ENSECAG00000012138	NSUN5	protein_coding
ENSECAG00000012139	PEX14	protein_coding
ENSECAG00000012140	BMPR1B	protein_coding
ENSECAG00000012141	ENSECAG00000012141	protein_coding
ENSECAG00000012142	CAMKK2	protein_coding
ENSECAG00000012143	CYFIP1	protein_coding
ENSECAG00000012148	C1H15orf48	protein_coding
ENSECAG00000012150	SHROOM2	protein_coding
ENSECAG00000012151	MARCO	protein_coding
ENSECAG00000012152	CHRDL1	protein_coding
ENSECAG00000012153	JPH4	protein_coding
ENSECAG00000012154	TRIR	protein_coding
ENSECAG00000012155	GAN	protein_coding
ENSECAG00000012156	USHBP1	protein_coding
ENSECAG00000012159	ENSECAG00000012159	protein_coding
ENSECAG00000012160	CLPS	protein_coding
ENSECAG00000012161	ZNF711	protein_coding
ENSECAG00000012162	ENSECAG00000012162	pseudogene
ENSECAG00000012163	CEP170	protein_coding
ENSECAG00000012164	DZIP1L	protein_coding
ENSECAG00000012166	LRP1	protein_coding
ENSECAG00000012168	RCOR1	protein_coding
ENSECAG00000012169	ATP5F1D	protein_coding
ENSECAG00000012171	ERGIC3	protein_coding
ENSECAG00000012172	PFKFB3	protein_coding
ENSECAG00000012173	SPART	protein_coding
ENSECAG00000012174	ZCRB1	protein_coding
ENSECAG00000012175	AFTPH	protein_coding
ENSECAG00000012176	SNX6	protein_coding
ENSECAG00000012179	RGS2	protein_coding
ENSECAG00000012180	NAGPA	protein_coding
ENSECAG00000012182	GTF2A2	protein_coding
ENSECAG00000012183	PDZD7	protein_coding
ENSECAG00000012184	HDDC2	protein_coding
ENSECAG00000012185	GNG3	protein_coding
ENSECAG00000012186	PHLPP2	protein_coding
ENSECAG00000012188	LSMEM2	protein_coding
ENSECAG00000012189	PDE8B	protein_coding
ENSECAG00000012190	ARSH	protein_coding
ENSECAG00000012193	GLYCTK	protein_coding
ENSECAG00000012194	DDX49	protein_coding
ENSECAG00000012196	LRRC1	protein_coding
ENSECAG00000012197	SPATA2L	protein_coding
ENSECAG00000012199	ENSECAG00000012199	protein_coding
ENSECAG00000012200	GPR137C	protein_coding
ENSECAG00000012203	ENSECAG00000012203	protein_coding
ENSECAG00000012206	ZNF572	protein_coding
ENSECAG00000012208	ENDOV	protein_coding
ENSECAG00000012209	FMN1	protein_coding
ENSECAG00000012210	CAPNS1	protein_coding
ENSECAG00000012212	LRP1B	protein_coding
ENSECAG00000012214	ENSECAG00000012214	protein_coding
ENSECAG00000012215	KLF7	protein_coding
ENSECAG00000012218	ENSECAG00000012218	protein_coding
ENSECAG00000012220	ITPRID2	protein_coding
ENSECAG00000012221	RPS6KB2	protein_coding
ENSECAG00000012222	ENSECAG00000012222	protein_coding
ENSECAG00000012223	FAM189A1	protein_coding
ENSECAG00000012224	PSMD12	protein_coding
ENSECAG00000012226	CPLANE1	protein_coding
ENSECAG00000012227	MRM2	protein_coding
ENSECAG00000012228	STARD3	protein_coding
ENSECAG00000012229	BIRC3	protein_coding
ENSECAG00000012230	KAT6B	protein_coding
ENSECAG00000012231	DEK	protein_coding
ENSECAG00000012232	ENSECAG00000012232	protein_coding
ENSECAG00000012233	DTYMK	protein_coding
ENSECAG00000012235	BAZ2B	protein_coding
ENSECAG00000012240	IL24	protein_coding
ENSECAG00000012241	SLC51B	protein_coding
ENSECAG00000012242	CUPIN1	protein_coding
ENSECAG00000012244	ENSECAG00000012244	protein_coding
ENSECAG00000012246	ENSECAG00000012246	protein_coding
ENSECAG00000012249	SOX13	protein_coding
ENSECAG00000012252	SLC17A9	protein_coding
ENSECAG00000012253	CXCL11	protein_coding
ENSECAG00000012255	MTFMT	protein_coding
ENSECAG00000012256	ENSECAG00000012256	protein_coding
ENSECAG00000012257	SRP68	protein_coding
ENSECAG00000012260	FAM118A	protein_coding
ENSECAG00000012261	ENSECAG00000012261	pseudogene
ENSECAG00000012263	RNF19B	protein_coding
ENSECAG00000012264	TMCC2	protein_coding
ENSECAG00000012265	TSTD2	protein_coding
ENSECAG00000012266	BCCIP	protein_coding
ENSECAG00000012267	TM2D2	protein_coding
ENSECAG00000012270	RAB3GAP1	protein_coding
ENSECAG00000012271	ENSECAG00000012271	protein_coding
ENSECAG00000012273	UBA6	protein_coding
ENSECAG00000012274	NELFE	protein_coding
ENSECAG00000012277	ZNF10	protein_coding
ENSECAG00000012279	ELMO2	protein_coding
ENSECAG00000012280	RASSF1	protein_coding
ENSECAG00000012282	MPP7	protein_coding
ENSECAG00000012283	AGR3	protein_coding
ENSECAG00000012284	TACR3	protein_coding
ENSECAG00000012285	TFAP2D	protein_coding
ENSECAG00000012286	DDX52	protein_coding
ENSECAG00000012289	ZSCAN29	protein_coding
ENSECAG00000012292	SRRT	protein_coding
ENSECAG00000012293	EML5	protein_coding
ENSECAG00000012297	TMEM38A	protein_coding
ENSECAG00000012298	ZNF268	protein_coding
ENSECAG00000012299	ENSECAG00000012299	protein_coding
ENSECAG00000012302	NOTCH4	protein_coding
ENSECAG00000012303	FSHR	protein_coding
ENSECAG00000012304	ETFDH	protein_coding
ENSECAG00000012306	FKBP8	protein_coding
ENSECAG00000012307	PIH1D2	protein_coding
ENSECAG00000012308	TRIAP1	protein_coding
ENSECAG00000012309	SFXN4	protein_coding
ENSECAG00000012311	SEC14L5	protein_coding
ENSECAG00000012312	ARHGAP15	protein_coding
ENSECAG00000012314	DECR2	protein_coding
ENSECAG00000012315	EVL	protein_coding
