Gene	Name	Type
ENSMUSG00000045333	Zfp423	protein_coding
ENSMUSG00000045336	Hsfy2	protein_coding
ENSMUSG00000045337	Defb11	protein_coding
ENSMUSG00000045339	A930104D05Rik	lincRNA
ENSMUSG00000045340	Vmn1r70	protein_coding
ENSMUSG00000045341	Olfr167	protein_coding
ENSMUSG00000045345	9530056K15Rik	TEC
ENSMUSG00000045348	Nyap1	protein_coding
ENSMUSG00000045349	Sh2d5	protein_coding
ENSMUSG00000045350	Fam186a	protein_coding
ENSMUSG00000045362	Tnfrsf26	protein_coding
ENSMUSG00000045364	Ifne	protein_coding
ENSMUSG00000045374	Wdr81	protein_coding
ENSMUSG00000045377	Tmem88	protein_coding
ENSMUSG00000045378	Pxt1	protein_coding
ENSMUSG00000045381	Olfr433	protein_coding
ENSMUSG00000045382	Cxcr4	protein_coding
ENSMUSG00000045391	1700120B22Rik	bidirectional_promoter_lncRNA
ENSMUSG00000045392	Olfr1033	protein_coding
ENSMUSG00000045394	Epcam	protein_coding
ENSMUSG00000045395	Olfr1499	protein_coding
ENSMUSG00000045404	Kcnk13	protein_coding
ENSMUSG00000045409	Trim39	protein_coding
ENSMUSG00000045410	Akr1e1	protein_coding
ENSMUSG00000045411	2410002F23Rik	protein_coding
ENSMUSG00000045414	Dipk2a	protein_coding
ENSMUSG00000045417	Vmn1r230	protein_coding
ENSMUSG00000045421	Olfr1390	protein_coding
ENSMUSG00000045427	Hnrnph2	protein_coding
ENSMUSG00000045435	Tmem60	protein_coding
ENSMUSG00000045438	Cox19	protein_coding
ENSMUSG00000045440	Insm2	protein_coding
ENSMUSG00000045441	Gprin3	protein_coding
ENSMUSG00000045455	Gm9797	transcribed_processed_pseudogene
ENSMUSG00000045463	Slco6b1	transcribed_unprocessed_pseudogene
ENSMUSG00000045464	2810002D19Rik	processed_transcript
ENSMUSG00000045466	Zfp956	protein_coding
ENSMUSG00000045467	Ttll13	protein_coding
ENSMUSG00000045471	Hcrt	protein_coding
ENSMUSG00000045474	Olfr1368	protein_coding
ENSMUSG00000045475	Lce3c	protein_coding
ENSMUSG00000045479	Olfr459	protein_coding
ENSMUSG00000045482	Trrap	protein_coding
ENSMUSG00000045493	Bhlhe23	protein_coding
ENSMUSG00000045498	Pcdhb3	protein_coding
ENSMUSG00000045502	Hcar2	protein_coding
ENSMUSG00000045503	Sys1	protein_coding
ENSMUSG00000045506	A930002H24Rik	protein_coding
ENSMUSG00000045508	Olfr1367	protein_coding
ENSMUSG00000045509	Gpr150	protein_coding
ENSMUSG00000045514	Olfr460	protein_coding
ENSMUSG00000045515	Pou3f3	protein_coding
ENSMUSG00000045518	Onecut3	protein_coding
ENSMUSG00000045519	Zfp560	protein_coding
ENSMUSG00000045521	Tssk2	protein_coding
ENSMUSG00000045528	Olfr891	protein_coding
ENSMUSG00000045532	C1ql1	protein_coding
ENSMUSG00000045534	Kcna5	protein_coding
ENSMUSG00000045538	Ddx28	protein_coding
ENSMUSG00000045539	Sprr3	protein_coding
ENSMUSG00000045540	Olfr600	protein_coding
ENSMUSG00000045545	Krt14	protein_coding
ENSMUSG00000045551	Fpr1	protein_coding
ENSMUSG00000045555	Mettl24	protein_coding
ENSMUSG00000045559	Olfr827	protein_coding
ENSMUSG00000045566	Sprr4	protein_coding
ENSMUSG00000045569	Mc2r	protein_coding
ENSMUSG00000045573	Penk	protein_coding
ENSMUSG00000045575	Vmn1r233	protein_coding
ENSMUSG00000045576	St7l	protein_coding
ENSMUSG00000045581	Olfr710	protein_coding
ENSMUSG00000045584	Olfr610	protein_coding
ENSMUSG00000045587	Lypd10	protein_coding
ENSMUSG00000045589	Frrs1l	protein_coding
ENSMUSG00000045591	Olig3	protein_coding
ENSMUSG00000045594	Glb1	protein_coding
ENSMUSG00000045598	Zfp553	protein_coding
ENSMUSG00000045608	Dbx2	protein_coding
ENSMUSG00000045609	Gm5455	processed_pseudogene
ENSMUSG00000045613	Chrm2	protein_coding
ENSMUSG00000045620	Odf3l1	protein_coding
ENSMUSG00000045624	Esf1	protein_coding
ENSMUSG00000045625	Pigz	protein_coding
ENSMUSG00000045629	Sh3tc2	protein_coding
ENSMUSG00000045631	Tmprss12	protein_coding
ENSMUSG00000045636	Mtus1	protein_coding
ENSMUSG00000045639	Zfp629	protein_coding
ENSMUSG00000045648	Vwc2l	protein_coding
ENSMUSG00000045655	Fam216b	protein_coding
ENSMUSG00000045657	Pcdhb10	protein_coding
ENSMUSG00000045658	Pid1	protein_coding
ENSMUSG00000045659	Plekha7	protein_coding
ENSMUSG00000045662	Henmt1	protein_coding
ENSMUSG00000045664	Cdc42ep2	protein_coding
ENSMUSG00000045665	Mfsd5	protein_coding
ENSMUSG00000045667	Smtnl2	protein_coding
ENSMUSG00000045671	Spred2	protein_coding
ENSMUSG00000045672	Col27a1	protein_coding
ENSMUSG00000045678	Olfr1489	protein_coding
ENSMUSG00000045679	Pqlc3	protein_coding
ENSMUSG00000045680	Tcf21	protein_coding
ENSMUSG00000045684	Lcn6	protein_coding
ENSMUSG00000045689	Pcdhb4	protein_coding
ENSMUSG00000045690	Wdr89	protein_coding
ENSMUSG00000045691	Thtpa	protein_coding
ENSMUSG00000045693	Nlrp4e	protein_coding
ENSMUSG00000045694	Gm4997	processed_pseudogene
ENSMUSG00000045699	Gm21411	protein_coding
ENSMUSG00000045708	Olfr447	protein_coding
ENSMUSG00000045709	Smkr-ps	transcribed_unitary_pseudogene
ENSMUSG00000045725	Prr15	protein_coding
ENSMUSG00000045730	Adrb2	protein_coding
ENSMUSG00000045731	Pnoc	protein_coding
ENSMUSG00000045733	Sprn	protein_coding
ENSMUSG00000045744	Bricd5	protein_coding
ENSMUSG00000045746	B230317F23Rik	lincRNA
ENSMUSG00000045751	Mms22l	protein_coding
ENSMUSG00000045752	Tssc4	protein_coding
ENSMUSG00000045757	Zfp764	protein_coding
ENSMUSG00000045761	Togaram2	protein_coding
ENSMUSG00000045763	Basp1	protein_coding
ENSMUSG00000045767	B230219D22Rik	protein_coding
ENSMUSG00000045775	Slc16a5	protein_coding
ENSMUSG00000045776	Lrtm1	protein_coding
ENSMUSG00000045777	Ifitm10	protein_coding
ENSMUSG00000045780	Olfr624	protein_coding
ENSMUSG00000045790	Ccdc149	protein_coding
ENSMUSG00000045792	Olfr578	protein_coding
ENSMUSG00000045794	Lkaaear1	protein_coding
ENSMUSG00000045795	Whamm	protein_coding
ENSMUSG00000045797	4930402K13Rik	protein_coding
ENSMUSG00000045799	Gm9800	processed_pseudogene
ENSMUSG00000045802	Hsf3	protein_coding
ENSMUSG00000045812	Olfr984	protein_coding
ENSMUSG00000045813	Gm9801	lincRNA
ENSMUSG00000045815	1700101I19Rik	antisense
ENSMUSG00000045817	Zfp36l2	protein_coding
ENSMUSG00000045822	Zswim3	protein_coding
ENSMUSG00000045824	Olfr574	protein_coding
ENSMUSG00000045826	Ptprcap	protein_coding
ENSMUSG00000045827	Serpinb9	protein_coding
ENSMUSG00000045835	Hdgfl1	protein_coding
ENSMUSG00000045838	Ccdc9b	protein_coding
ENSMUSG00000045842	Tgif2-ps2	transcribed_processed_pseudogene
ENSMUSG00000045854	Lyrm2	protein_coding
ENSMUSG00000045867	Cradd	protein_coding
ENSMUSG00000045868	Gvin1	protein_coding
ENSMUSG00000045871	Slitrk6	protein_coding
ENSMUSG00000045875	Adra1a	protein_coding
ENSMUSG00000045876	Pcdhb8	protein_coding
ENSMUSG00000045877	4933415A04Rik	lincRNA
ENSMUSG00000045883	Olfr1461	protein_coding
ENSMUSG00000045886	Gm9803	protein_coding
ENSMUSG00000045896	Paip2b	protein_coding
ENSMUSG00000045903	Npas4	protein_coding
ENSMUSG00000045912	C2cd4c	protein_coding
ENSMUSG00000045915	Ccdc42	protein_coding
ENSMUSG00000045917	Tmem268	protein_coding
ENSMUSG00000045928	4933440M02Rik	lincRNA
ENSMUSG00000045929	Gm20715	protein_coding
ENSMUSG00000045930	Clec14a	protein_coding
ENSMUSG00000045932	Ifit2	protein_coding
ENSMUSG00000045934	Mtmr11	protein_coding
ENSMUSG00000045942	BC049762	protein_coding
ENSMUSG00000045948	Mrps12	protein_coding
ENSMUSG00000045952	Gm5548	processed_pseudogene
ENSMUSG00000045954	Cavin2	protein_coding
ENSMUSG00000045962	Wnk1	protein_coding
ENSMUSG00000045967	Gpr158	protein_coding
ENSMUSG00000045968	Teddm2	protein_coding
ENSMUSG00000045969	Ing1	protein_coding
ENSMUSG00000045973	Slc25a51	protein_coding
ENSMUSG00000045975	C2cd2	protein_coding
ENSMUSG00000045980	Tmem104	protein_coding
ENSMUSG00000045983	Eif4g1	protein_coding
ENSMUSG00000045989	4930451I11Rik	protein_coding
ENSMUSG00000045991	Onecut2	protein_coding
ENSMUSG00000045994	B3gat1	protein_coding
ENSMUSG00000045996	Polr2k	protein_coding
ENSMUSG00000046000	Naa11	protein_coding
ENSMUSG00000046005	D830044D21Rik	lincRNA
ENSMUSG00000046006	Gapt	protein_coding
ENSMUSG00000046008	Pnlip	protein_coding
ENSMUSG00000046010	Zfp830	protein_coding
ENSMUSG00000046016	Olfr1364	protein_coding
ENSMUSG00000046020	Pofut1	protein_coding
ENSMUSG00000046027	Stard5	protein_coding
ENSMUSG00000046031	Calhm6	protein_coding
ENSMUSG00000046032	Snx12	protein_coding
ENSMUSG00000046034	Otulin	protein_coding
ENSMUSG00000046041	Olfr803	protein_coding
ENSMUSG00000046049	Rp1l1	protein_coding
ENSMUSG00000046056	Sbsn	protein_coding
ENSMUSG00000046057	Gm15428	processed_pseudogene
ENSMUSG00000046058	Eid2	protein_coding
ENSMUSG00000046062	Ppp1r15b	protein_coding
ENSMUSG00000046070	Igfals	protein_coding
ENSMUSG00000046079	Lrrc8d	protein_coding
ENSMUSG00000046080	Clec9a	protein_coding
ENSMUSG00000046082	Tmem174	protein_coding
ENSMUSG00000046085	4931422A03Rik	protein_coding
ENSMUSG00000046093	Hpcal4	protein_coding
ENSMUSG00000046095	Krt32	protein_coding
ENSMUSG00000046096	Mosmo	protein_coding
ENSMUSG00000046101	Mcmdc2	protein_coding
ENSMUSG00000046108	Il17c	protein_coding
ENSMUSG00000046109	AB041806	antisense
ENSMUSG00000046110	Serinc4	protein_coding
ENSMUSG00000046111	Cep295	protein_coding
ENSMUSG00000046119	1110008E08Rik	lincRNA
ENSMUSG00000046130	Vmn1r184	protein_coding
ENSMUSG00000046133	C130073F10Rik	protein_coding
ENSMUSG00000046138	9930021J03Rik	protein_coding
ENSMUSG00000046139	Patl1	protein_coding
ENSMUSG00000046145	1700018M17Rik	pseudogene
ENSMUSG00000046150	Olfr918	protein_coding
ENSMUSG00000046152	Fut10	protein_coding
ENSMUSG00000046157	Tmem229b	protein_coding
ENSMUSG00000046159	Chrm3	protein_coding
ENSMUSG00000046160	Olig1	protein_coding
ENSMUSG00000046167	Gldn	protein_coding
ENSMUSG00000046168	Kcnrg	protein_coding
ENSMUSG00000046169	Adamts6	protein_coding
ENSMUSG00000046173	Pabpc6	protein_coding
ENSMUSG00000046178	Nxph1	protein_coding
ENSMUSG00000046179	E2f8	protein_coding
ENSMUSG00000046180	4930550L24Rik	protein_coding
ENSMUSG00000046182	Gsg1l	protein_coding
ENSMUSG00000046185	Zfp84	protein_coding
ENSMUSG00000046186	Cd109	protein_coding
ENSMUSG00000046191	Pcdhb20	protein_coding
ENSMUSG00000046192	Iqub	protein_coding
ENSMUSG00000046196	Ttc39d	protein_coding
ENSMUSG00000046201	Scaf8	protein_coding
ENSMUSG00000046203	Sprr2g	polymorphic_pseudogene
ENSMUSG00000046204	Pnma2	protein_coding
ENSMUSG00000046207	Pik3r6	protein_coding
ENSMUSG00000046210	Olfr735	protein_coding
ENSMUSG00000046213	Cym	protein_coding
ENSMUSG00000046215	Rprml	protein_coding
ENSMUSG00000046219	C230012O17Rik	processed_transcript
ENSMUSG00000046223	Plaur	protein_coding
ENSMUSG00000046229	Scand1	protein_coding
ENSMUSG00000046230	Vps13a	protein_coding
ENSMUSG00000046240	Hepacam	protein_coding
ENSMUSG00000046242	Nme9	protein_coding
ENSMUSG00000046245	Pilra	protein_coding
ENSMUSG00000046248	Krtap5-3	protein_coding
ENSMUSG00000046258	Adam29	protein_coding
ENSMUSG00000046259	Sprr2h	protein_coding
ENSMUSG00000046262	C87977	protein_coding
ENSMUSG00000046269	Usp27x	protein_coding
ENSMUSG00000046272	Olfr1444	protein_coding
ENSMUSG00000046275	Trarg1	protein_coding
ENSMUSG00000046280	She	protein_coding
ENSMUSG00000046282	Adam20	protein_coding
ENSMUSG00000046287	Pnma3	protein_coding
ENSMUSG00000046295	Ankle1	protein_coding
ENSMUSG00000046300	Olfr1412	protein_coding
ENSMUSG00000046311	Zfp62	protein_coding
ENSMUSG00000046312	Myorg	protein_coding
ENSMUSG00000046314	Stxbp6	protein_coding
ENSMUSG00000046317	BC107364	protein_coding
ENSMUSG00000046318	Ccbe1	protein_coding
ENSMUSG00000046321	Hs3st2	protein_coding
ENSMUSG00000046323	Dppa3	protein_coding
ENSMUSG00000046324	Ermp1	protein_coding
ENSMUSG00000046329	Slc25a23	protein_coding
ENSMUSG00000046330	Rpl37a	protein_coding
ENSMUSG00000046334	Gm6195	processed_pseudogene
ENSMUSG00000046337	Fam178b	protein_coding
ENSMUSG00000046338	Gpat2	protein_coding
ENSMUSG00000046341	Gm11223	processed_pseudogene
ENSMUSG00000046345	Smco1	protein_coding
ENSMUSG00000046351	Zfp322a	protein_coding
ENSMUSG00000046352	Gjb2	protein_coding
ENSMUSG00000046354	Defb14	protein_coding
ENSMUSG00000046364	Rpl27a	protein_coding
ENSMUSG00000046367	Mgat4e	protein_coding
ENSMUSG00000046372	Gm5590	transcribed_processed_pseudogene
ENSMUSG00000046378	Asphd1	protein_coding
ENSMUSG00000046380	Jrk	protein_coding
ENSMUSG00000046387	Pcdhb17	protein_coding
ENSMUSG00000046388	Gm9806	pseudogene
ENSMUSG00000046396	Olfr609	protein_coding
ENSMUSG00000046402	Rbp1	protein_coding
ENSMUSG00000046404	Yod1	protein_coding
ENSMUSG00000046408	1700067K01Rik	protein_coding
ENSMUSG00000046410	Kcnk6	protein_coding
ENSMUSG00000046411	Rps4l-ps	processed_pseudogene
ENSMUSG00000046413	Irx3os	antisense
ENSMUSG00000046415	B430212C06Rik	processed_transcript
ENSMUSG00000046417	Lrrc75a	protein_coding
ENSMUSG00000046431	Olfr518	protein_coding
ENSMUSG00000046432	Bex3	protein_coding
ENSMUSG00000046434	Hnrnpa1	protein_coding
ENSMUSG00000046435	Gm13078	protein_coding
ENSMUSG00000046438	Scgb2b24	protein_coding
ENSMUSG00000046440	Gm5564	processed_pseudogene
ENSMUSG00000046441	Cmtr2	protein_coding
ENSMUSG00000046442	Ppm1e	protein_coding
ENSMUSG00000046447	Camk2n1	protein_coding
ENSMUSG00000046449	Nexmif	protein_coding
ENSMUSG00000046450	Olfr71	protein_coding
ENSMUSG00000046456	Tmem150b	protein_coding
ENSMUSG00000046460	Sh2d7	protein_coding
ENSMUSG00000046463	5930403N24Rik	processed_transcript
ENSMUSG00000046470	Sox18	protein_coding
ENSMUSG00000046474	Krtap4-16	protein_coding
ENSMUSG00000046480	Scn4b	protein_coding
ENSMUSG00000046486	Olfr231	protein_coding
ENSMUSG00000046487	Mospd4	processed_pseudogene
ENSMUSG00000046490	Rnf222	protein_coding
ENSMUSG00000046491	C1qtnf2	protein_coding
ENSMUSG00000046493	Olfr1352	protein_coding
ENSMUSG00000046500	Tafa4	protein_coding
ENSMUSG00000046516	Cox17	protein_coding
ENSMUSG00000046518	Ferd3l	protein_coding
ENSMUSG00000046519	Golph3l	protein_coding
ENSMUSG00000046523	Kctd4	protein_coding
ENSMUSG00000046532	Ar	protein_coding
ENSMUSG00000046541	Zfp526	protein_coding
ENSMUSG00000046546	Fam43a	protein_coding
ENSMUSG00000046550	Spin2c	protein_coding
ENSMUSG00000046556	Zfp319	protein_coding
ENSMUSG00000046561	Arsj	protein_coding
ENSMUSG00000046562	Unc119b	protein_coding
ENSMUSG00000046567	4930430F08Rik	protein_coding
ENSMUSG00000046572	Zfp518b	protein_coding
ENSMUSG00000046573	Lyrm4	protein_coding
ENSMUSG00000046574	Prr12	protein_coding
ENSMUSG00000046580	Gm7862	processed_pseudogene
ENSMUSG00000046585	Cfap58	protein_coding
ENSMUSG00000046589	Lrrc8e	protein_coding
ENSMUSG00000046590	Olfr1165-ps	polymorphic_pseudogene
ENSMUSG00000046591	Ticrr	protein_coding
ENSMUSG00000046593	Tmem215	protein_coding
ENSMUSG00000046598	Bdh1	protein_coding
ENSMUSG00000046603	Tcaim	protein_coding
ENSMUSG00000046605	B3gntl1	protein_coding
ENSMUSG00000046607	Hrk	protein_coding
ENSMUSG00000046610	Oacyl	protein_coding
ENSMUSG00000046613	Vwa5b2	protein_coding
ENSMUSG00000046615	Actrt1	protein_coding
ENSMUSG00000046618	Olfml2a	protein_coding
ENSMUSG00000046620	Rps11-ps4	processed_pseudogene
ENSMUSG00000046623	Gjb4	protein_coding
ENSMUSG00000046634	Pkd1l1	protein_coding
ENSMUSG00000046636	Gm7729	unprocessed_pseudogene
ENSMUSG00000046637	Ttc34	protein_coding
ENSMUSG00000046643	Olfr218	protein_coding
ENSMUSG00000046650	Olfr1440	protein_coding
ENSMUSG00000046652	Tas2r143	protein_coding
ENSMUSG00000046658	Zfp316	protein_coding
ENSMUSG00000046667	Rbm12b1	protein_coding
ENSMUSG00000046668	Cxxc5	protein_coding
ENSMUSG00000046671	Mtfr1l	protein_coding
ENSMUSG00000046675	Tmem251	protein_coding
ENSMUSG00000046676	Lce1l	protein_coding
ENSMUSG00000046678	Olfr981	protein_coding
ENSMUSG00000046679	C87436	protein_coding
ENSMUSG00000046683	0610025J13Rik	antisense
ENSMUSG00000046687	Gm5424	processed_pseudogene
ENSMUSG00000046688	Tifa	protein_coding
ENSMUSG00000046691	Chtf8	protein_coding
ENSMUSG00000046694	Tent5b	protein_coding
ENSMUSG00000046697	Enpp7	protein_coding
ENSMUSG00000046699	Slitrk4	protein_coding
ENSMUSG00000046707	Csnk2a2	protein_coding
ENSMUSG00000046709	Mapk10	protein_coding
ENSMUSG00000046711	Hmga1	protein_coding
ENSMUSG00000046714	Foxc2	protein_coding
ENSMUSG00000046716	Vmn1r67	protein_coding
ENSMUSG00000046717	Igbp1b	protein_coding
ENSMUSG00000046718	Bst2	protein_coding
ENSMUSG00000046719	Nxph3	protein_coding
ENSMUSG00000046721	Rpl14-ps1	processed_pseudogene
ENSMUSG00000046722	Cdc42se1	protein_coding
ENSMUSG00000046723	Adam24	protein_coding
ENSMUSG00000046727	Cystm1	protein_coding
ENSMUSG00000046731	Kctd11	protein_coding
ENSMUSG00000046733	Gprc5a	protein_coding
ENSMUSG00000046743	Fat4	protein_coding
ENSMUSG00000046747	Gm9812	pseudogene
ENSMUSG00000046748	Tmem45a2	protein_coding
ENSMUSG00000046750	Selenov	protein_coding
ENSMUSG00000046753	Ccdc66	protein_coding
ENSMUSG00000046755	Kif2b	protein_coding
ENSMUSG00000046756	Mrps7	protein_coding
ENSMUSG00000046761	Fam83h	protein_coding
ENSMUSG00000046764	A530053G22Rik	processed_transcript
ENSMUSG00000046768	Rhoj	protein_coding
ENSMUSG00000046774	8030474K03Rik	protein_coding
ENSMUSG00000046782	Ttc6	protein_coding
ENSMUSG00000046785	Epm2aip1	protein_coding
ENSMUSG00000046790	Olfr1341	protein_coding
ENSMUSG00000046791	Riox1	protein_coding
ENSMUSG00000046792	Zfp787	protein_coding
ENSMUSG00000046793	Gpr61	protein_coding
ENSMUSG00000046794	Ppp1r3b	protein_coding
ENSMUSG00000046798	Cldn12	protein_coding
ENSMUSG00000046804	Phgr1	protein_coding
ENSMUSG00000046805	Mpeg1	protein_coding
ENSMUSG00000046806	Cyren	protein_coding
ENSMUSG00000046807	Lrrc75b	protein_coding
ENSMUSG00000046808	Atp10d	polymorphic_pseudogene
ENSMUSG00000046811	Gltpd2	protein_coding
ENSMUSG00000046814	Gchfr	protein_coding
ENSMUSG00000046818	Ddit4l	protein_coding
ENSMUSG00000046822	Slc39a3	protein_coding
ENSMUSG00000046826	Fam187b	protein_coding
ENSMUSG00000046828	Mettl21e	protein_coding
ENSMUSG00000046834	Krt1	protein_coding
ENSMUSG00000046836	Brox	protein_coding
ENSMUSG00000046840	Hnf4aos	antisense
ENSMUSG00000046841	Ckap4	protein_coding
ENSMUSG00000046844	Vat1l	protein_coding
ENSMUSG00000046845	Il1f10	protein_coding
ENSMUSG00000046846	Spesp1	protein_coding
ENSMUSG00000046854	Pip5kl1	protein_coding
ENSMUSG00000046856	Gpr1	protein_coding
ENSMUSG00000046861	Hectd3	protein_coding
ENSMUSG00000046862	Pramef8	protein_coding
ENSMUSG00000046865	Fbl	protein_coding
ENSMUSG00000046873	Mbtps2	protein_coding
ENSMUSG00000046876	Atxn1	protein_coding
ENSMUSG00000046879	Irgm1	protein_coding
ENSMUSG00000046881	Olfr374	protein_coding
ENSMUSG00000046886	Zfp474	protein_coding
ENSMUSG00000046897	Zfp740	protein_coding
ENSMUSG00000046899	Prl7a2	protein_coding
ENSMUSG00000046908	Ltb4r1	protein_coding
ENSMUSG00000046909	Tefm	protein_coding
ENSMUSG00000046913	Olfr1451	protein_coding
ENSMUSG00000046916	Myct1	protein_coding
ENSMUSG00000046922	Gpr6	protein_coding
ENSMUSG00000046924	Vmn1r179	protein_coding
ENSMUSG00000046932	Vmn1r193	protein_coding
ENSMUSG00000046934	Csl	protein_coding
ENSMUSG00000046942	Mageb16	protein_coding
ENSMUSG00000046947	Adck2	protein_coding
ENSMUSG00000046949	Nqo2	protein_coding
ENSMUSG00000046952	Gm5815	processed_pseudogene
ENSMUSG00000046957	Spz1	protein_coding
ENSMUSG00000046958	4930432E11Rik	transcribed_unitary_pseudogene
ENSMUSG00000046959	Slc26a1	protein_coding
ENSMUSG00000046961	Gpr156	protein_coding
ENSMUSG00000046962	Zbtb21	protein_coding
ENSMUSG00000046971	Pla2g4f	protein_coding
ENSMUSG00000046974	BC053393	protein_coding
ENSMUSG00000046975	Olfr1020	protein_coding
ENSMUSG00000046982	Tshz1	protein_coding
ENSMUSG00000046985	Tapt1	protein_coding
ENSMUSG00000046991	Wdr27	protein_coding
ENSMUSG00000046993	Gm5637	processed_pseudogene
ENSMUSG00000046994	Mars2	protein_coding
ENSMUSG00000046995	2610303G11Rik	lincRNA
ENSMUSG00000046997	Spsb4	protein_coding
ENSMUSG00000046999	1110032F04Rik	protein_coding
ENSMUSG00000047002	Msgn1	protein_coding
ENSMUSG00000047003	Zfp41	protein_coding
ENSMUSG00000047013	Fbxo41	protein_coding
ENSMUSG00000047014	Catsperb	protein_coding
ENSMUSG00000047021	Cfap65	protein_coding
ENSMUSG00000047022	Mipol1	protein_coding
ENSMUSG00000047025	Ccer1	protein_coding
ENSMUSG00000047026	Acsm4	protein_coding
ENSMUSG00000047030	Spata2	protein_coding
ENSMUSG00000047031	Vmn1r68	protein_coding
ENSMUSG00000047033	Pcdhb15	protein_coding
ENSMUSG00000047034	Ankrd33	protein_coding
ENSMUSG00000047036	Zfp445	protein_coding
ENSMUSG00000047037	Nipa1	protein_coding
ENSMUSG00000047039	Olfr1151	protein_coding
ENSMUSG00000047040	Prr15l	protein_coding
ENSMUSG00000047044	D030056L22Rik	protein_coding
ENSMUSG00000047045	Tmem164	protein_coding
ENSMUSG00000047046	1700031F10Rik	antisense
ENSMUSG00000047048	Olfr432	protein_coding
ENSMUSG00000047050	Olfr914	protein_coding
ENSMUSG00000047053	Teddm1a	protein_coding
ENSMUSG00000047061	Gm9817	TEC
ENSMUSG00000047067	Dusp28	protein_coding
ENSMUSG00000047079	Ube2dnl2	protein_coding
ENSMUSG00000047084	Ngrn	protein_coding
ENSMUSG00000047085	Lrrc4b	protein_coding
ENSMUSG00000047090	Tmem198b	protein_coding
ENSMUSG00000047094	Ofcc1	protein_coding
ENSMUSG00000047098	Rnf31	protein_coding
ENSMUSG00000047102	Tas2r139	protein_coding
ENSMUSG00000047104	Pbp2	protein_coding
ENSMUSG00000047108	Dnajb7	protein_coding
ENSMUSG00000047109	Cldn14	protein_coding
ENSMUSG00000047115	Fam221a	protein_coding
ENSMUSG00000047117	Ankdd1b	protein_coding
ENSMUSG00000047123	Ticam1	protein_coding
ENSMUSG00000047126	Cltc	protein_coding
ENSMUSG00000047129	1700113H08Rik	protein_coding
ENSMUSG00000047139	Cd24a	protein_coding
ENSMUSG00000047141	Zfp654	protein_coding
ENSMUSG00000047143	Dmrta2	protein_coding
ENSMUSG00000047146	Tet1	protein_coding
ENSMUSG00000047149	Olfr1052	protein_coding
ENSMUSG00000047150	1700001C19Rik	protein_coding
ENSMUSG00000047153	Khnyn	protein_coding
ENSMUSG00000047155	Cyp4x1	protein_coding
ENSMUSG00000047161	Chst9	protein_coding
ENSMUSG00000047168	Gm6684	processed_pseudogene
ENSMUSG00000047171	Helt	protein_coding
ENSMUSG00000047180	Neurl3	protein_coding
ENSMUSG00000047181	Samd14	protein_coding
ENSMUSG00000047182	Irs3	protein_coding
ENSMUSG00000047187	Rab2a	protein_coding
ENSMUSG00000047189	Gm9818	pseudogene
ENSMUSG00000047193	Dync2h1	protein_coding
ENSMUSG00000047197	Gjd3	protein_coding
ENSMUSG00000047203	Vmn1r54	protein_coding
ENSMUSG00000047205	Dusp18	protein_coding
ENSMUSG00000047207	Olfr1495	protein_coding
ENSMUSG00000047213	Ythdf3	protein_coding
ENSMUSG00000047215	Rpl9	protein_coding
ENSMUSG00000047216	Cdh19	protein_coding
ENSMUSG00000047220	Ccdc36	protein_coding
ENSMUSG00000047221	Fam185a	protein_coding
ENSMUSG00000047222	Rnase2a	protein_coding
ENSMUSG00000047225	Olfr684	protein_coding
ENSMUSG00000047227	Gm527	protein_coding
ENSMUSG00000047228	A2ml1	protein_coding
ENSMUSG00000047230	Cldn2	protein_coding
ENSMUSG00000047237	Fbxw21	protein_coding
ENSMUSG00000047238	Mageh1	protein_coding
ENSMUSG00000047242	Taf9b	protein_coding
ENSMUSG00000047246	H2bc6	protein_coding
ENSMUSG00000047248	C2cd3	protein_coding
ENSMUSG00000047250	Ptgs1	protein_coding
ENSMUSG00000047253	Krtap1-5	protein_coding
ENSMUSG00000047257	Prss45	protein_coding
ENSMUSG00000047259	Mc4r	protein_coding
ENSMUSG00000047260	Emc6	protein_coding
ENSMUSG00000047261	Gap43	protein_coding
ENSMUSG00000047264	Zfp358	protein_coding
ENSMUSG00000047281	Sfn	protein_coding
ENSMUSG00000047284	Neurl4	protein_coding
ENSMUSG00000047286	Olfr370	protein_coding
ENSMUSG00000047293	Gpr15	protein_coding
ENSMUSG00000047295	Smgc	protein_coding
ENSMUSG00000047298	Kcnv2	protein_coding
ENSMUSG00000047307	Pcdhb13	protein_coding
ENSMUSG00000047324	4931429P17Rik	lincRNA
ENSMUSG00000047330	Kcne4	protein_coding
ENSMUSG00000047342	Zfp286	protein_coding
ENSMUSG00000047343	Mettl21c	protein_coding
ENSMUSG00000047344	Lancl3	protein_coding
ENSMUSG00000047347	Tdg-ps	processed_pseudogene
ENSMUSG00000047352	Olfr976	protein_coding
ENSMUSG00000047356	Lcn10	protein_coding
ENSMUSG00000047361	Gm973	protein_coding
ENSMUSG00000047363	Cstad	protein_coding
ENSMUSG00000047368	Abhd17b	protein_coding
ENSMUSG00000047369	Dnah14	protein_coding
ENSMUSG00000047370	Gm7367	processed_pseudogene
ENSMUSG00000047371	Zfp768	protein_coding
ENSMUSG00000047379	B4gat1	protein_coding
ENSMUSG00000047383	AC169382	lincRNA
ENSMUSG00000047384	A730013G03Rik	TEC
ENSMUSG00000047388	Atmin	protein_coding
ENSMUSG00000047390	Defb9	protein_coding
