Gene	Name	Type
"FBgn0029736"	 "CG4041"	"protein_coding"
"FBgn0029737"	 "CG6903"	"protein_coding"
"FBgn0029740"	 "CG12680"	"protein_coding"
"FBgn0029745"	 "Rpn13R"	"protein_coding"
"FBgn0029746"	 "CG15465"	"protein_coding"
"FBgn0029747"	 "CG5062"	"protein_coding"
"FBgn0029750"	 "CG3323"	"protein_coding"
"FBgn0029751"	 "CG17764"	"protein_coding"
"FBgn0029752"	 "TrxT"	"protein_coding"
"FBgn0029753"	 "CG4198"	"protein_coding"
"FBgn0029754"	 "CG15930"	"protein_coding"
"FBgn0029755"	 "Sas10"	"protein_coding"
"FBgn0029756"	 "CG3309"	"protein_coding"
"FBgn0029761"	 "SK"	"protein_coding"
"FBgn0029762"	 "NAAT1"	"protein_coding"
"FBgn0029763"	 "Usp16-45"	"protein_coding"
"FBgn0029765"	 "CG16756"	"protein_coding"
"FBgn0029766"	 "CG15784"	"protein_coding"
"FBgn0029768"	 "SPR"	"protein_coding"
"FBgn0029769"	 "frma"	"protein_coding"
"FBgn0029770"	 "CG4151"	"protein_coding"
"FBgn0029771"	 "CG12730"	"protein_coding"
"FBgn0029778"	 "RhoGAP5A"	"protein_coding"
"FBgn0029783"	 "Sirt4"	"protein_coding"
"FBgn0029785"	 "RpL35"	"protein_coding"
"FBgn0029789"	 "PGAP1"	"protein_coding"
"FBgn0029791"	 "CG4096"	"protein_coding"
"FBgn0029795"	 "CG15773"	"protein_coding"
"FBgn0029798"	 "CG4078"	"protein_coding"
"FBgn0029799"	 "CG15772"	"protein_coding"
"FBgn0029800"	 "lin-52"	"protein_coding"
"FBgn0029801"	 "CG15771"	"protein_coding"
"FBgn0029804"	 "CG3097"	"protein_coding"
"FBgn0029807"	 "CG3108"	"protein_coding"
"FBgn0029809"	 "CG15767"	"protein_coding"
"FBgn0029810"	 "CG12239"	"protein_coding"
"FBgn0029811"	 "Cpr5C"	"protein_coding"
"FBgn0029812"	 "Prosbeta2R1"	"protein_coding"
"FBgn0029813"	 "AgmNAT"	"protein_coding"
"FBgn0029814"	 "CG15765"	"protein_coding"
"FBgn0029816"	 "CG12729"	"protein_coding"
"FBgn0029817"	 "CG15764"	"protein_coding"
"FBgn0029818"	 "GAA1"	"protein_coding"
"FBgn0029819"	 "Usp30"	"protein_coding"
"FBgn0029820"	 "CG16721"	"protein_coding"
"FBgn0029821"	 "CG4020"	"protein_coding"
"FBgn0029822"	 "CG12236"	"protein_coding"
"FBgn0029823"	 "Shmt"	"protein_coding"
"FBgn0029824"	 "CG3726"	"protein_coding"
"FBgn0029825"	 "CG12728"	"protein_coding"
"FBgn0029826"	 "CG6041"	"protein_coding"
"FBgn0029827"	 "CG6048"	"protein_coding"
"FBgn0029828"	 "CG6067"	"protein_coding"
"FBgn0029830"	 "Grip"	"protein_coding"
"FBgn0029831"	 "CG5966"	"protein_coding"
"FBgn0029833"	 "MCTS1"	"protein_coding"
"FBgn0029834"	 "CG5937"	"protein_coding"
"FBgn0029835"	 "CG5921"	"protein_coding"
"FBgn0029836"	 "CG5928"	"protein_coding"
"FBgn0029837"	 "Tsp5D"	"protein_coding"
"FBgn0029838"	 "CG4666"	"protein_coding"
"FBgn0029839"	 "CG4660"	"protein_coding"
"FBgn0029840"	 "raptor"	"protein_coding"
"FBgn0029843"	 "Nep1"	"protein_coding"
"FBgn0029848"	 "Btnd"	"protein_coding"
"FBgn0029849"	 "Efr"	"protein_coding"
"FBgn0029851"	 "CG14445"	"protein_coding"
"FBgn0029853"	 "CG3781"	"protein_coding"
"FBgn0029854"	 "CG3566"	"protein_coding"
"FBgn0029856"	 "CG11700"	"protein_coding"
"FBgn0029857"	 "wuho"	"protein_coding"
"FBgn0029858"	 "mldr"	"protein_coding"
"FBgn0029859"	 "CG15892"	"protein_coding"
"FBgn0029860"	 "CG15891"	"protein_coding"
"FBgn0029861"	 "CG3815"	"protein_coding"
"FBgn0029863"	 "CG3823"	"protein_coding"
"FBgn0029864"	 "CG15894"	"protein_coding"
"FBgn0029866"	 "CG3842"	"protein_coding"
"FBgn0029867"	 "CG3847"	"protein_coding"
"FBgn0029868"	 "ND-B16.6"	"protein_coding"
"FBgn0029870"	 "Marf"	"protein_coding"
"FBgn0029873"	 "CG3918"	"protein_coding"
"FBgn0029874"	 "CG3342"	"protein_coding"
"FBgn0029877"	 "CG17717"	"protein_coding"
"FBgn0029878"	 "Pat1"	"protein_coding"
"FBgn0029879"	 "APC7"	"protein_coding"
"FBgn0029880"	 "CG14443"	"protein_coding"
"FBgn0029881"	 "pigs"	"protein_coding"
"FBgn0029882"	 "CG3226"	"protein_coding"
"FBgn0029885"	 "CG3224"	"protein_coding"
"FBgn0029887"	 "CG3198"	"protein_coding"
"FBgn0029888"	 "ND-ASHI"	"protein_coding"
"FBgn0029890"	 "Fum2"	"protein_coding"
"FBgn0029891"	 "Pink1"	"protein_coding"
"FBgn0029892"	 "CG3184"	"protein_coding"
"FBgn0029893"	 "CG14442"	"protein_coding"
"FBgn0029894"	 "CG14440"	"protein_coding"
"FBgn0029895"	 "CG14441"	"protein_coding"
"FBgn0029896"	 "CG3168"	"protein_coding"
"FBgn0029897"	 "RpL17"	"protein_coding"
"FBgn0029898"	 "CG14439"	"protein_coding"
"FBgn0029899"	 "CG14438"	"protein_coding"
"FBgn0029903"	 "pod1"	"protein_coding"
"FBgn0029905"	 "Nf-YC"	"protein_coding"
"FBgn0029906"	 "xit"	"protein_coding"
"FBgn0029907"	 "Atx-1"	"protein_coding"
"FBgn0029909"	 "mAChR-C"	"protein_coding"
"FBgn0029911"	 "CG14435"	"protein_coding"
"FBgn0029912"	 "CG4557"	"protein_coding"
"FBgn0029913"	 "Cht11"	"protein_coding"
"FBgn0029914"	 "CG4558"	"protein_coding"
"FBgn0029915"	 "CG14434"	"protein_coding"
"FBgn0029920"	 "CR4575"	"pseudogene"
"FBgn0029922"	 "CG14431"	"protein_coding"
"FBgn0029924"	 "CG4586"	"protein_coding"
"FBgn0029925"	 "CG3040"	"protein_coding"
"FBgn0029928"	 "CG3032"	"protein_coding"
"FBgn0029929"	 "CG4593"	"protein_coding"
"FBgn0029930"	 "CG12541"	"protein_coding"
"FBgn0029931"	 "CG14427"	"protein_coding"
"FBgn0029932"	 "CG4607"	"protein_coding"
"FBgn0029935"	 "CG4615"	"protein_coding"
"FBgn0029936"	 "CG4617"	"protein_coding"
"FBgn0029937"	 "CG8300"	"protein_coding"
"FBgn0029939"	 "CG9650"	"protein_coding"
"FBgn0029940"	 "CG1958"	"protein_coding"
"FBgn0029941"	 "CG1677"	"protein_coding"
"FBgn0029942"	 "CG2059"	"protein_coding"
"FBgn0029943"	 "Atg5"	"protein_coding"
"FBgn0029944"	 "Dok"	"protein_coding"
"FBgn0029945"	 "CG18155"	"protein_coding"
"FBgn0029946"	 "CG15034"	"protein_coding"
"FBgn0029947"	 "CG1999"	"protein_coding"
"FBgn0029948"	 "CheA7a"	"protein_coding"
"FBgn0029949"	 "CG15035"	"protein_coding"
"FBgn0029950"	 "CG9657"	"protein_coding"
"FBgn0029951"	 "CG11369"	"protein_coding"
"FBgn0029952"	 "CG12689"	"protein_coding"
"FBgn0029955"	 "CG15478"	"protein_coding"
"FBgn0029957"	 "CG12155"	"protein_coding"
"FBgn0029958"	 "Pdp"	"protein_coding"
"FBgn0029959"	 "Rab39"	"protein_coding"
"FBgn0029961"	 "Ir7a"	"protein_coding"
"FBgn0029962"	 "CG1402"	"protein_coding"
"FBgn0029963"	 "CG10920"	"protein_coding"
"FBgn0029964"	 "CG1409"	"protein_coding"
"FBgn0029965"	 "Ir7b"	"protein_coding"
"FBgn0029966"	 "Ir7c"	"protein_coding"
"FBgn0029968"	 "Ir7g"	"protein_coding"
"FBgn0029969"	 "CG10932"	"protein_coding"
"FBgn0029970"	 "Nek2"	"protein_coding"
"FBgn0029971"	 "ND-MNLL"	"protein_coding"
"FBgn0029974"	 "dpr14"	"protein_coding"
"FBgn0029975"	 "spidey"	"protein_coding"
"FBgn0029976"	 "snz"	"protein_coding"
"FBgn0029977"	 "hdm"	"protein_coding"
"FBgn0029979"	 "mahe"	"protein_coding"
"FBgn0029980"	 "CG10778"	"protein_coding"
"FBgn0029986"	 "CG15332"	"protein_coding"
"FBgn0029987"	 "CG15330"	"protein_coding"
"FBgn0029989"	 "CG15333"	"protein_coding"
"FBgn0029990"	 "CG2233"	"protein_coding"
"FBgn0029992"	 "Upf2"	"protein_coding"
"FBgn0029993"	 "CG1571"	"protein_coding"
"FBgn0029994"	 "Ldsdh1"	"protein_coding"
"FBgn0029995"	 "CG2256"	"protein_coding"
"FBgn0029996"	 "UbcE2H"	"protein_coding"
"FBgn0029997"	 "CG2258"	"protein_coding"
"FBgn0029999"	 "CG1575"	"protein_coding"
"FBgn0030000"	 "CG2260"	"protein_coding"
"FBgn0030001"	 "cyr"	"protein_coding"
"FBgn0030003"	 "CG2116"	"protein_coding"
"FBgn0030004"	 "CG10958"	"protein_coding"
"FBgn0030005"	 "CG2120"	"protein_coding"
"FBgn0030006"	 "CG17982"	"protein_coding"
"FBgn0030007"	 "alpha-PheRS"	"protein_coding"
"FBgn0030008"	 "CG2129"	"protein_coding"
"FBgn0030009"	 "CG15336"	"protein_coding"
"FBgn0030010"	 "CG10959"	"protein_coding"
"FBgn0030011"	 "Gbeta5"	"protein_coding"
"FBgn0030012"	 "CG18262"	"protein_coding"
"FBgn0030013"	 "GIIIspla2"	"protein_coding"
"FBgn0030014"	 "CG15337"	"protein_coding"
"FBgn0030015"	 "CG10761"	"protein_coding"
"FBgn0030016"	 "Or7a"	"protein_coding"
"FBgn0030017"	 "CG2278"	"protein_coding"
"FBgn0030018"	 "slpr"	"protein_coding"
"FBgn0030025"	 "CG2147"	"protein_coding"
"FBgn0030026"	 "sni"	"protein_coding"
"FBgn0030027"	 "CG1632"	"protein_coding"
"FBgn0030028"	 "Corp"	"protein_coding"
"FBgn0030029"	 "CG15343"	"protein_coding"
"FBgn0030030"	 "CG1636"	"protein_coding"
"FBgn0030033"	 "CG1387"	"protein_coding"
"FBgn0030034"	 "CG10555"	"protein_coding"
"FBgn0030035"	 "PIG-T"	"protein_coding"
"FBgn0030037"	 "Miga"	"protein_coding"
"FBgn0030038"	 "CG1440"	"protein_coding"
"FBgn0030039"	 "CG12123"	"protein_coding"
"FBgn0030040"	 "CG15347"	"protein_coding"
"FBgn0030041"	 "CG12116"	"protein_coding"
"FBgn0030048"	 "CG12112"	"protein_coding"
"FBgn0030049"	 "Trf4-1"	"protein_coding"
"FBgn0030050"	 "CG12111"	"protein_coding"
"FBgn0030051"	 "spirit"	"protein_coding"
"FBgn0030052"	 "CG12065"	"protein_coding"
"FBgn0030053"	 "CG12081"	"protein_coding"
"FBgn0030054"	 "Caf1-180"	"protein_coding"
"FBgn0030055"	 "CG12772"	"protein_coding"
"FBgn0030056"	 "CG11284"	"protein_coding"
"FBgn0030057"	 "Ppt1"	"protein_coding"
"FBgn0030058"	 "CG11294"	"protein_coding"
"FBgn0030060"	 "CG2004"	"protein_coding"
"FBgn0030061"	 "CG1785"	"protein_coding"
"FBgn0030063"	 "CG1789"	"protein_coding"
"FBgn0030065"	 "CG12075"	"protein_coding"
"FBgn0030066"	 "CG1885"	"protein_coding"
"FBgn0030067"	 "Rbm13"	"protein_coding"
"FBgn0030071"	 "CG12661"	"protein_coding"
"FBgn0030073"	 "CG10962"	"protein_coding"
"FBgn0030074"	 "CG12662"	"protein_coding"
"FBgn0030077"	 "CG15365"	"protein_coding"
"FBgn0030078"	 "CG10970"	"protein_coding"
"FBgn0030081"	 "CG7246"	"protein_coding"
"FBgn0030082"	 "HP1b"	"protein_coding"
"FBgn0030085"	 "CG6999"	"protein_coding"
"FBgn0030086"	 "CCT2"	"protein_coding"
"FBgn0030087"	 "CG7766"	"protein_coding"
"FBgn0030088"	 "Arfrp1"	"protein_coding"
"FBgn0030089"	 "AP-1gamma"	"protein_coding"
"FBgn0030090"	 "fend"	"protein_coding"
"FBgn0030091"	 "CG7065"	"protein_coding"
"FBgn0030092"	 "fh"	"protein_coding"
"FBgn0030093"	 "Bap111"	"protein_coding"
"FBgn0030096"	 "Zpr1"	"protein_coding"
"FBgn0030097"	 "CG12115"	"protein_coding"
"FBgn0030098"	 "CG12057"	"protein_coding"
"FBgn0030099"	 "CG12056"	"protein_coding"
"FBgn0030100"	 "CG12106"	"protein_coding"
"FBgn0030101"	 "CG12118"	"protein_coding"
"FBgn0030102"	 "SmydA-9"	"protein_coding"
"FBgn0030103"	 "Obp8a"	"protein_coding"
"FBgn0030104"	 "CG15368"	"protein_coding"
"FBgn0030105"	 "CG15369"	"protein_coding"
"FBgn0030107"	 "CG15370"	"protein_coding"
"FBgn0030108"	 "Gr8a"	"protein_coding"
"FBgn0030109"	 "CG12121"	"protein_coding"
"FBgn0030114"	 "CG17754"	"protein_coding"
"FBgn0030116"	 "CR17438"	"pseudogene"
"FBgn0030117"	 "ric8b"	"pseudogene"
"FBgn0030120"	 "CG17440"	"protein_coding"
"FBgn0030121"	 "Cfp1"	"protein_coding"
"FBgn0030122"	 "Aladin"	"protein_coding"
"FBgn0030136"	 "RpS28b"	"protein_coding"
"FBgn0030137"	 "CG15317"	"protein_coding"
"FBgn0030141"	 "Gga"	"protein_coding"
"FBgn0030148"	 "CG3106"	"protein_coding"
"FBgn0030151"	 "CG1354"	"protein_coding"
"FBgn0030156"	 "CG15247"	"protein_coding"
"FBgn0030157"	 "CG1468"	"protein_coding"
"FBgn0030158"	 "CG9686"	"protein_coding"
"FBgn0030159"	 "CG9689"	"protein_coding"
"FBgn0030160"	 "CG9691"	"protein_coding"
"FBgn0030161"	 "CG15249"	"protein_coding"
"FBgn0030162"	 "CG1986"	"protein_coding"
"FBgn0030163"	 "CG1791"	"protein_coding"
"FBgn0030164"	 "CG1889"	"protein_coding"
"FBgn0030167"	 "CG15252"	"protein_coding"
"FBgn0030170"	 "CG2990"	"protein_coding"
"FBgn0030174"	 "CG15312"	"protein_coding"
"FBgn0030177"	 "CG2972"	"protein_coding"
"FBgn0030178"	 "CG2974"	"protein_coding"
"FBgn0030181"	 "CG12645"	"protein_coding"
"FBgn0030183"	 "CG15309"	"protein_coding"
"FBgn0030186"	 "CG2962"	"protein_coding"
"FBgn0030187"	 "Ipod"	"protein_coding"
"FBgn0030189"	 "CG2909"	"protein_coding"
"FBgn0030191"	 "CG15306"	"protein_coding"
"FBgn0030195"	 "CG2898"	"protein_coding"
"FBgn0030196"	 "Psf3"	"protein_coding"
"FBgn0030200"	 "RabX2"	"protein_coding"
"FBgn0030202"	 "CG12640"	"protein_coding"
"FBgn0030204"	 "Or9a"	"protein_coding"
"FBgn0030206"	 "CG2889"	"protein_coding"
"FBgn0030207"	 "CG2887"	"protein_coding"
"FBgn0030208"	 "PPP4R2r"	"protein_coding"
"FBgn0030215"	 "CG15296"	"protein_coding"
"FBgn0030217"	 "CG2124"	"protein_coding"
"FBgn0030218"	 "CG1628"	"protein_coding"
"FBgn0030221"	 "Rab9Db"	"protein_coding"
"FBgn0030222"	 "CG9806"	"protein_coding"
"FBgn0030223"	 "CG2111"	"protein_coding"
"FBgn0030224"	 "CG12637"	"protein_coding"
"FBgn0030228"	 "BTBD9"	"protein_coding"
"FBgn0030230"	 "Rph"	"protein_coding"
"FBgn0030234"	 "CG15211"	"protein_coding"
"FBgn0030237"	 "CG15209"	"protein_coding"
"FBgn0030239"	 "CG17333"	"protein_coding"
"FBgn0030240"	 "CG2202"	"protein_coding"
"FBgn0030241"	 "feo"	"protein_coding"
"FBgn0030242"	 "sofe"	"protein_coding"
"FBgn0030243"	 "CG2186"	"protein_coding"
"FBgn0030244"	 "CG2157"	"protein_coding"
"FBgn0030245"	 "CG1637"	"protein_coding"
"FBgn0030246"	 "CG1582"	"protein_coding"
"FBgn0030247"	 "CG15208"	"protein_coding"
"FBgn0030251"	 "CG2145"	"protein_coding"
"FBgn0030257"	 "SmydA-4"	"protein_coding"
"FBgn0030258"	 "CG1552"	"protein_coding"
"FBgn0030259"	 "CG1545"	"protein_coding"
"FBgn0030260"	 "CG1537"	"protein_coding"
"FBgn0030261"	 "CG15203"	"protein_coding"
"FBgn0030262"	 "Vago"	"protein_coding"
"FBgn0030263"	 "CG2076"	"protein_coding"
"FBgn0030266"	 "CG11122"	"protein_coding"
"FBgn0030268"	 "Klp10A"	"protein_coding"
"FBgn0030269"	 "CDK2AP1"	"protein_coding"
"FBgn0030270"	 "CG15199"	"protein_coding"
"FBgn0030271"	 "CG15202"	"protein_coding"
"FBgn0030272"	 "CG15201"	"protein_coding"
"FBgn0030274"	 "Lint-1"	"protein_coding"
"FBgn0030276"	 "Dlic"	"protein_coding"
"FBgn0030277"	 "CG1394"	"protein_coding"
"FBgn0030278"	 "CG15200"	"protein_coding"
"FBgn0030280"	 "CG11106"	"protein_coding"
"FBgn0030283"	 "CG15198"	"protein_coding"
"FBgn0030286"	 "CG1657"	"protein_coding"
"FBgn0030289"	 "GCS1"	"protein_coding"
"FBgn0030290"	 "CG11756"	"protein_coding"
"FBgn0030291"	 "CG1738"	"protein_coding"
"FBgn0030292"	 "CG11752"	"protein_coding"
"FBgn0030293"	 "CG1737"	"protein_coding"
"FBgn0030294"	 "Pa1"	"protein_coding"
"FBgn0030296"	 "CG15196"	"protein_coding"
"FBgn0030297"	 "Gr10b"	"protein_coding"
"FBgn0030298"	 "Or10a"	"protein_coding"
"FBgn0030300"	 "Sk1"	"protein_coding"
"FBgn0030301"	 "HP5"	"protein_coding"
"FBgn0030304"	 "Cyp4g15"	"protein_coding"
"FBgn0030305"	 "Uba5"	"protein_coding"
"FBgn0030306"	 "Spase25"	"protein_coding"
"FBgn0030307"	 "CG33235"	"protein_coding"
"FBgn0030309"	 "CG1572"	"protein_coding"
"FBgn0030310"	 "PGRP-SA"	"protein_coding"
"FBgn0030311"	 "CG11699"	"protein_coding"
"FBgn0030313"	 "Reepl1"	"protein_coding"
"FBgn0030314"	 "CG11696"	"protein_coding"
"FBgn0030316"	 "CG11695"	"protein_coding"
"FBgn0030317"	 "CG1561"	"protein_coding"
"FBgn0030318"	 "rho-4"	"protein_coding"
"FBgn0030319"	 "CG2533"	"protein_coding"
"FBgn0030320"	 "CG2247"	"protein_coding"
"FBgn0030321"	 "CG1703"	"protein_coding"
"FBgn0030323"	 "Vlet"	"protein_coding"
"FBgn0030326"	 "CG2444"	"protein_coding"
"FBgn0030327"	 "FucT6"	"protein_coding"
"FBgn0030328"	 "Amun"	"protein_coding"
"FBgn0030329"	 "prtp"	"protein_coding"
"FBgn0030330"	 "Tango10"	"protein_coding"
"FBgn0030331"	 "CG15221"	"protein_coding"
"FBgn0030332"	 "CG9360"	"protein_coding"
"FBgn0030334"	 "Karl"	"protein_coding"
"FBgn0030336"	 "CG1578"	"protein_coding"
"FBgn0030338"	 "CG15741"	"protein_coding"
"FBgn0030339"	 "Cyp28c1"	"protein_coding"
"FBgn0030340"	 "CG15740"	"protein_coding"
"FBgn0030341"	 "p24-1"	"protein_coding"
"FBgn0030342"	 "CG10347"	"protein_coding"
"FBgn0030343"	 "ATP7"	"protein_coding"
"FBgn0030344"	 "Nrd1"	"protein_coding"
"FBgn0030345"	 "CG1847"	"protein_coding"
"FBgn0030346"	 "CG11802"	"protein_coding"
"FBgn0030347"	 "CG15739"	"protein_coding"
"FBgn0030348"	 "CG10352"	"protein_coding"
"FBgn0030349"	 "CG10353"	"protein_coding"
"FBgn0030350"	 "SelG"	"protein_coding"
"FBgn0030351"	 "CG1840"	"protein_coding"
"FBgn0030352"	 "sicily"	"protein_coding"
"FBgn0030354"	 "Upf1"	"protein_coding"
"FBgn0030356"	 "lncRNA:CR32661"	"ncRNA"
"FBgn0030357"	 "Sclp"	"protein_coding"
"FBgn0030358"	 "CG10362"	"protein_coding"
"FBgn0030359"	 "CG18130"	"protein_coding"
"FBgn0030360"	 "CG1806"	"protein_coding"
"FBgn0030361"	 "CG1492"	"protein_coding"
"FBgn0030362"	 "regucalcin"	"protein_coding"
"FBgn0030364"	 "Lsm12"	"protein_coding"
"FBgn0030365"	 "Tango4"	"protein_coding"
"FBgn0030366"	 "Usp7"	"protein_coding"
"FBgn0030367"	 "Cyp311a1"	"protein_coding"
"FBgn0030369"	 "Cyp318a1"	"protein_coding"
"FBgn0030370"	 "Uch-L5R"	"protein_coding"
"FBgn0030373"	 "moon"	"protein_coding"
"FBgn0030374"	 "CG15734"	"protein_coding"
"FBgn0030375"	 "CG11356"	"protein_coding"
"FBgn0030376"	 "CG2750"	"protein_coding"
"FBgn0030377"	 "CG1924"	"protein_coding"
"FBgn0030384"	 "CG2577"	"protein_coding"
"FBgn0030385"	 "Ir11a"	"protein_coding"
"FBgn0030386"	 "CG2574"	"protein_coding"
"FBgn0030389"	 "CG15927"	"protein_coding"
"FBgn0030390"	 "CG15731"	"protein_coding"
"FBgn0030391"	 "Rab40"	"protein_coding"
"FBgn0030394"	 "Cpr11A"	"protein_coding"
"FBgn0030395"	 "Mks1"	"protein_coding"
"FBgn0030396"	 "CG2556"	"protein_coding"
"FBgn0030398"	 "Cpr11B"	"protein_coding"
"FBgn0030400"	 "Pits"	"protein_coding"
"FBgn0030403"	 "CG1824"	"protein_coding"
"FBgn0030406"	 "CG1463"	"protein_coding"
"FBgn0030407"	 "Fpgs"	"protein_coding"
"FBgn0030408"	 "CG11085"	"protein_coding"
"FBgn0030409"	 "CG15728"	"protein_coding"
"FBgn0030410"	 "Aven"	"protein_coding"
"FBgn0030411"	 "CG2540"	"protein_coding"
"FBgn0030412"	 "Tomosyn"	"protein_coding"
"FBgn0030417"	 "CG15725"	"protein_coding"
"FBgn0030418"	 "CG4004"	"protein_coding"
"FBgn0030420"	 "CG12717"	"protein_coding"
"FBgn0030421"	 "CG3812"	"protein_coding"
"FBgn0030425"	 "CG3775"	"protein_coding"
"FBgn0030429"	 "CG4661"	"protein_coding"
"FBgn0030431"	 "CG4407"	"protein_coding"
"FBgn0030432"	 "CG4404"	"protein_coding"
"FBgn0030433"	 "mRpL49"	"protein_coding"
"FBgn0030434"	 "Brms1"	"protein_coding"
"FBgn0030435"	 "CG4645"	"protein_coding"
"FBgn0030437"	 "hec"	"protein_coding"
"FBgn0030438"	 "CG15721"	"protein_coding"
"FBgn0030439"	 "CG12716"	"protein_coding"
"FBgn0030440"	 "CG15719"	"protein_coding"
"FBgn0030441"	 "CG2209"	"protein_coding"
"FBgn0030443"	 "CG12715"	"protein_coding"
"FBgn0030447"	 "CG2200"	"protein_coding"
"FBgn0030449"	 "Fer3HCH"	"protein_coding"
"FBgn0030451"	 "CG15717"	"protein_coding"
"FBgn0030452"	 "MFS10"	"protein_coding"
"FBgn0030455"	 "CG4318"	"protein_coding"
"FBgn0030456"	 "CG4332"	"protein_coding"
"FBgn0030457"	 "CG12096"	"protein_coding"
"FBgn0030459"	 "CG12723"	"protein_coding"
"FBgn0030460"	 "CG2453"	"protein_coding"
"FBgn0030462"	 "CG15742"	"protein_coding"
"FBgn0030465"	 "CG15743"	"protein_coding"
"FBgn0030466"	 "CG15744"	"protein_coding"
"FBgn0030467"	 "CG1764"	"protein_coding"
"FBgn0030468"	 "CG1622"	"protein_coding"
"FBgn0030474"	 "CG15747"	"protein_coding"
"FBgn0030477"	 "dmrt11E"	"protein_coding"
"FBgn0030478"	 "CG1640"	"protein_coding"
"FBgn0030479"	 "Rbp1-like"	"protein_coding"
"FBgn0030480"	 "Tim9a"	"protein_coding"
"FBgn0030481"	 "CG1662"	"protein_coding"
"FBgn0030482"	 "CG1673"	"protein_coding"
"FBgn0030483"	 "CG12725"	"protein_coding"
"FBgn0030484"	 "GstT4"	"protein_coding"
"FBgn0030485"	 "CG1998"	"protein_coding"
"FBgn0030486"	 "Set2"	"protein_coding"
"FBgn0030492"	 "CG15754"	"protein_coding"
"FBgn0030493"	 "CG15756"	"protein_coding"
"FBgn0030494"	 "Cpr12A"	"protein_coding"
"FBgn0030495"	 "CG11816"	"protein_coding"
"FBgn0030499"	 "CG11178"	"protein_coding"
"FBgn0030500"	 "Ndc80"	"protein_coding"
"FBgn0030501"	 "BthD"	"protein_coding"
"FBgn0030502"	 "tth"	"protein_coding"
"FBgn0030503"	 "Tango2"	"protein_coding"
"FBgn0030504"	 "CG2691"	"protein_coding"
"FBgn0030505"	 "NFAT"	"protein_coding"
"FBgn0030506"	 "DNAlig4"	"protein_coding"
"FBgn0030507"	 "CG11164"	"protein_coding"
"FBgn0030508"	 "CG15760"	"protein_coding"
"FBgn0030509"	 "CG11162"	"protein_coding"
"FBgn0030510"	 "CG12177"	"protein_coding"
"FBgn0030511"	 "CG11158"	"protein_coding"
"FBgn0030512"	 "Nadsyn"	"protein_coding"
"FBgn0030514"	 "CG9941"	"protein_coding"
"FBgn0030518"	 "CG11134"	"protein_coding"
"FBgn0030519"	 "CG11151"	"protein_coding"
"FBgn0030520"	 "Pdcd4"	"protein_coding"
"FBgn0030521"	 "CtsB1"	"protein_coding"
"FBgn0030522"	 "CG11103"	"protein_coding"
"FBgn0030524"	 "CG10993"	"protein_coding"
"FBgn0030525"	 "CG10996"	"protein_coding"
"FBgn0030528"	 "CG11095"	"protein_coding"
"FBgn0030529"	 "Clic"	"protein_coding"
"FBgn0030530"	 "jub"	"protein_coding"
"FBgn0030536"	 "CG11068"	"protein_coding"
"FBgn0030537"	 "CG12480"	"protein_coding"
"FBgn0030538"	 "betaNACtes1"	"protein_coding"
"FBgn0030539"	 "CG1368"	"protein_coding"
"FBgn0030540"	 "CG11581"	"protein_coding"
"FBgn0030541"	 "CG11584"	"protein_coding"
"FBgn0030542"	 "CG12481"	"protein_coding"
"FBgn0030543"	 "CG11585"	"protein_coding"
"FBgn0030544"	 "CG13403"	"protein_coding"
"FBgn0030545"	 "CG11590"	"protein_coding"
"FBgn0030551"	 "CG11674"	"protein_coding"
"FBgn0030552"	 "mRpL38"	"protein_coding"
"FBgn0030554"	 "CG1434"	"protein_coding"
"FBgn0030555"	 "Fbxl4"	"protein_coding"
"FBgn0030556"	 "mRNA-cap"	"protein_coding"
"FBgn0030558"	 "CG1461"	"protein_coding"
"FBgn0030559"	 "CG13404"	"protein_coding"
"FBgn0030562"	 "CG9400"	"protein_coding"
"FBgn0030563"	 "betaNACtes2"	"protein_coding"
"FBgn0030566"	 "betaNACtes4"	"protein_coding"
"FBgn0030569"	 "CG9411"	"protein_coding"
"FBgn0030570"	 "CG12540"	"protein_coding"
"FBgn0030571"	 "CG14414"	"protein_coding"
"FBgn0030572"	 "mRpS25"	"protein_coding"
"FBgn0030573"	 "nmdyn-D6"	"protein_coding"
"FBgn0030574"	 "CG9413"	"protein_coding"
"FBgn0030575"	 "CG5321"	"protein_coding"
"FBgn0030576"	 "CG15890"	"protein_coding"
"FBgn0030577"	 "CG5334"	"protein_coding"
"FBgn0030578"	 "CG5347"	"protein_coding"
"FBgn0030581"	 "CG14408"	"protein_coding"
"FBgn0030582"	 "CG14411"	"protein_coding"
"FBgn0030583"	 "CG14410"	"protein_coding"
"FBgn0030584"	 "CG14407"	"protein_coding"
"FBgn0030586"	 "CG12539"	"protein_coding"
"FBgn0030587"	 "CG9522"	"protein_coding"
"FBgn0030588"	 "CG9521"	"protein_coding"
"FBgn0030589"	 "CG9519"	"protein_coding"
"FBgn0030590"	 "CG9518"	"protein_coding"
"FBgn0030592"	 "CG9514"	"protein_coding"
"FBgn0030593"	 "CG9512"	"protein_coding"
"FBgn0030594"	 "fiz"	"protein_coding"
"FBgn0030595"	 "CG14406"	"protein_coding"
"FBgn0030596"	 "CG12398"	"protein_coding"
"FBgn0030597"	 "Eo"	"protein_coding"
"FBgn0030598"	 "CG9503"	"protein_coding"
"FBgn0030599"	 "CG9030"	"protein_coding"
